movement_id,material_id,plant,storage_location,movement_type,posting_date,quantity,reference_doc
IM000001582,M500228,PHX1,0001,101,2026-05-15,70,5000001582
IM000001583,M500294,DAL1,0001,101,2026-04-10,177,5000001583
IM000001584,M500294,DAL1,0001,101,2026-04-19,447,5000001584
IM000001585,M500294,DAL1,0001,101,2026-04-13,1875,5000001585
IM000001586,M500040,DAL1,0001,101,2026-04-08,1,5000001586
IM000001587,M500040,DAL1,0001,101,2026-04-03,9,5000001587
IM000001588,M500040,DAL1,0001,101,2026-04-21,131,5000001588
IM000001589,M500068,KCH1,0001,101,2026-03-12,12,5000001589
IM000001590,M500068,KCH1,0001,101,2026-03-07,230,5000001590
IM000001591,M500032,AUS1,0001,101,2026-03-01,920,5000001591
IM000001592,M500032,AUS1,0001,101,2026-03-12,201,5000001592
IM000001593,M500032,AUS1,0001,101,2026-03-12,710,5000001593
IM000001594,M500170,KCH1,0001,101,2026-04-08,99,5000001594
IM000001595,M500170,KCH1,0001,101,2026-04-09,244,5000001595
IM000001596,M500236,KCH1,0001,101,2026-04-04,212,5000001596
IM000001597,M500044,MTY1,0001,101,2026-05-04,323,5000001597
IM000001598,M500236,KCH1,0001,101,2026-05-30,4,5000001598
IM000001599,M500064,MTY1,0001,101,2026-06-16,269,5000001599
IM000001600,M500064,MTY1,0001,101,2026-06-27,431,5000001600
IM000001601,M500275,AUS1,0001,101,2026-05-17,109,5000001601
IM000001602,M500079,PHX1,0001,101,2026-05-03,11,5000001602
IM000001603,M500079,PHX1,0001,101,2026-05-20,4,5000001603
IM000001604,M500079,PHX1,0001,101,2026-05-02,15,5000001604
IM000001605,M500241,KCH1,0001,101,2026-05-27,7,5000001605
IM000001606,M500241,KCH1,0001,101,2026-05-23,6,5000001606
IM000001607,M500100,AUS1,0001,101,2026-04-20,5,5000001607
IM000001608,M500100,AUS1,0001,101,2026-04-25,2,5000001608
IM000001609,M500100,AUS1,0001,101,2026-04-19,12,5000001609
IM000001610,M500262,AUS1,0001,101,2026-04-11,15,5000001610
IM000001611,M500262,AUS1,0001,101,2026-04-17,30,5000001611
IM000001612,M500060,MTY1,0001,101,2026-04-16,159,5000001612
IM000001613,M500060,MTY1,0001,101,2026-04-07,547,5000001613
IM000001614,M500060,MTY1,0001,101,2026-04-14,1153,5000001614
IM000001615,M500057,AUS1,0001,101,2026-04-06,175,5000001615
IM000001616,M500241,KCH1,0001,101,2026-04-15,51,5000001616
IM000001617,M500160,PHX1,0001,101,2026-06-08,284,5000001617
IM000001618,M500160,PHX1,0001,101,2026-06-21,888,5000001618
IM000001619,M500160,PHX1,0001,101,2026-06-13,989,5000001619
IM000001620,M500102,KCH1,0001,101,2026-04-16,11,5000001620
IM000001621,M500109,KCH1,0001,101,2026-05-21,8,5000001621
IM000001622,M500241,DAL1,0001,101,2026-05-26,35,5000001622
IM000001623,M500241,DAL1,0001,101,2026-04-15,31,5000001623
IM000001624,M500241,DAL1,0001,101,2026-04-26,34,5000001624
IM000001625,M500223,DAL1,0001,101,2026-04-02,9,5000001625
IM000001626,M500223,DAL1,0001,101,2026-04-08,11,5000001626
IM000001627,M500242,DAL1,0001,101,2026-05-19,300,5000001627
IM000001628,M500135,KCH1,0001,101,2026-06-01,58,5000001628
IM000001629,M500135,KCH1,0001,101,2026-05-28,106,5000001629
IM000001630,M500135,KCH1,0001,101,2026-05-24,184,5000001630
IM000001631,M500125,DAL1,0001,101,2026-05-17,11,5000001631
IM000001632,M500227,MTY1,0001,101,2026-04-23,2000,5000001632
IM000001633,M500101,MTY1,0001,101,2026-03-20,60,5000001633
IM000001634,M500097,KCH1,0001,101,2026-04-27,7,5000001634
IM000001635,M500097,KCH1,0001,101,2026-05-10,3,5000001635
IM000001636,M500097,KCH1,0001,101,2026-05-04,5,5000001636
IM000001637,M500115,MTY1,0001,101,2026-05-31,85,5000001637
IM000001638,M500115,MTY1,0001,101,2026-04-18,15,5000001638
IM000001639,M500115,MTY1,0001,101,2026-04-16,67,5000001639
IM000001640,M500212,MTY1,0001,101,2026-05-31,49,5000001640
IM000001641,M500212,MTY1,0001,101,2026-04-25,69,5000001641
IM000001642,M500218,PHX1,0001,101,2026-06-12,8,5000001642
IM000001643,M500218,PHX1,0001,101,2026-05-15,4,5000001643
IM000001644,M500218,PHX1,0001,101,2026-06-10,7,5000001644
IM000001645,M500110,PHX1,0001,101,2026-05-06,24,5000001645
IM000001646,M500110,PHX1,0001,101,2026-05-17,55,5000001646
IM000001647,M500110,PHX1,0001,101,2026-05-07,418,5000001647
IM000001648,M500140,KCH1,0001,101,2026-05-22,172,5000001648
IM000001649,M500140,KCH1,0001,101,2026-06-07,1779,5000001649
IM000001650,M500239,MTY1,0001,101,2026-06-14,9,5000001650
IM000001651,M500239,MTY1,0001,101,2026-06-26,14,5000001651
IM000001652,M500239,MTY1,0001,101,2026-06-19,9,5000001652
IM000001653,M500149,KCH1,0001,101,2026-06-12,4,5000001653
IM000001654,M500149,KCH1,0001,101,2026-05-28,2,5000001654
IM000001655,M500149,KCH1,0001,101,2026-06-20,22,5000001655
IM000001656,M500023,KCH1,0001,101,2026-05-19,1,5000001656
IM000001657,M500209,AUS1,0001,101,2026-05-12,7,5000001657
IM000001658,M500209,AUS1,0001,101,2026-05-20,3,5000001658
IM000001659,M500209,AUS1,0001,101,2026-05-25,3,5000001659
IM000001660,M500294,DAL1,0001,101,2026-05-05,2369,5000001660
IM000001661,M500300,KCH1,0001,101,2026-05-11,246,5000001661
IM000001662,M500216,DAL1,0001,101,2026-07-07,750,5000001662
IM000001663,M500200,AUS1,0001,101,2026-05-17,2000,5000001663
IM000001664,M500291,DAL1,0001,101,2026-06-09,74,5000001664
IM000001665,M500291,DAL1,0001,101,2026-06-14,28,5000001665
IM000001666,M500108,KCH1,0001,101,2026-07-03,57,5000001666
IM000001667,M500108,KCH1,0001,101,2026-07-07,644,5000001667
IM000001668,M500205,DAL1,0001,101,2026-06-25,800,5000001668
IM000001669,M500297,DAL1,0001,101,2026-05-19,53,5000001669
IM000001670,M500236,AUS1,0001,101,2026-07-18,3,5000001670
IM000001671,M500236,AUS1,0001,101,2026-07-26,11,5000001671
IM000001672,M500094,AUS1,0001,101,2026-05-08,175,5000001672
IM000001673,M500094,AUS1,0001,101,2026-05-21,890,5000001673
IM000001674,M500094,AUS1,0001,101,2026-08-14,1608,5000001674
IM000001675,M500220,AUS1,0001,101,2026-05-29,182,5000001675
IM000001676,M500220,AUS1,0001,101,2026-05-25,581,5000001676
IM000001677,M500075,DAL1,0001,101,2026-05-25,5,5000001677
IM000001678,M500075,DAL1,0001,101,2026-05-26,8,5000001678
IM000001679,M500075,DAL1,0001,101,2026-06-24,23,5000001679
IM000001680,M500157,KCH1,0001,101,2026-06-22,42,5000001680
IM000001681,M500236,AUS1,0001,101,2026-06-23,466,5000001681
IM000001682,M500060,AUS1,0001,101,2026-05-25,227,5000001682
IM000001683,M500060,AUS1,0001,101,2026-05-27,515,5000001683
IM000001684,M500098,AUS1,0001,101,2026-05-16,941,5000001684
IM000001685,M500001,MTY1,0001,101,2026-05-31,52,5000001685
IM000001686,M500001,MTY1,0001,101,2026-06-05,428,5000001686
IM000001687,M500142,AUS1,0001,101,2026-05-30,357,5000001687
IM000001688,M500142,AUS1,0001,101,2026-06-06,21,5000001688
IM000001689,M500142,AUS1,0001,101,2026-06-12,281,5000001689
IM000001690,M500273,MTY1,0001,101,2026-05-22,842,5000001690
IM000001691,M500180,AUS1,0001,101,2026-05-13,22,5000001691
IM000001692,M500241,PHX1,0001,101,2026-05-31,1,5000001692
IM000001693,M500196,KCH1,0001,101,2026-05-17,143,5000001693
IM000001694,M500254,AUS1,0001,101,2026-06-02,20,5000001694
IM000001695,M500116,PHX1,0001,101,2026-05-20,41,5000001695
IM000001696,M500116,PHX1,0001,101,2026-05-19,159,5000001696
IM000001697,M500081,DAL1,0001,101,2026-06-08,11,5000001697
IM000001698,M500122,KCH1,0001,101,2026-07-07,2,5000001698
IM000001699,M500122,KCH1,0001,101,2026-07-25,196,5000001699
IM000001700,M500242,MTY1,0001,101,2026-07-25,39,5000001700
IM000001701,M500242,MTY1,0001,101,2026-05-28,859,5000001701
IM000001702,M500110,KCH1,0001,101,2026-07-06,2,5000001702
IM000001703,M500110,KCH1,0001,101,2026-06-30,3,5000001703
IM000001704,M500187,PHX1,0001,101,2026-05-22,142,5000001704
IM000001705,M500103,MTY1,0001,101,2026-07-27,437,5000001705
IM000001706,M500103,MTY1,0001,101,2026-07-29,1743,5000001706
IM000001707,M500056,DAL1,0001,101,2026-05-30,46,5000001707
IM000001708,M500062,AUS1,0001,101,2026-06-18,100,5000001708
IM000001709,M500062,AUS1,0001,101,2026-06-29,514,5000001709
IM000001710,M500062,AUS1,0001,101,2026-06-28,2785,5000001710
IM000001711,M500126,KCH1,0001,101,2026-06-21,41,5000001711
IM000001712,M500126,KCH1,0001,101,2026-06-17,52,5000001712
IM000001713,M500008,AUS1,0001,101,2026-05-10,7,5000001713
IM000001714,M500008,AUS1,0001,101,2026-06-15,6,5000001714
IM000001715,M500008,AUS1,0001,101,2026-06-22,4,5000001715
IM000001716,M500099,MTY1,0001,101,2026-05-04,26,5000001716
IM000001717,M500099,MTY1,0001,101,2026-05-27,18,5000001717
IM000001718,M500099,MTY1,0001,101,2026-07-22,40,5000001718
IM000001719,M500256,MTY1,0001,101,2026-06-18,36,5000001719
IM000001720,M500256,MTY1,0001,101,2026-07-01,29,5000001720
IM000001721,M500256,MTY1,0001,101,2026-06-25,132,5000001721
IM000001722,M500138,PHX1,0001,101,2026-04-24,57,5000001722
IM000001723,M500138,PHX1,0001,101,2026-04-19,60,5000001723
IM000001724,M500153,KCH1,0001,101,2026-05-26,3000,5000001724
IM000001725,M500293,DAL1,0001,101,2026-05-21,135,5000001725
IM000001726,M500262,KCH1,0001,101,2026-05-11,2000,5000001726
IM000001727,M500253,DAL1,0001,101,2026-02-13,28,5000001727
IM000001728,M500253,DAL1,0001,101,2026-02-18,71,5000001728
IM000001729,M500110,PHX1,0001,101,2026-02-13,1000,5000001729
IM000001730,M500079,MTY1,0001,101,2026-02-28,914,5000001730
IM000001731,M500079,MTY1,0001,101,2026-03-07,1006,5000001731
IM000001732,M500014,DAL1,0001,101,2026-05-22,37,5000001732
IM000001733,M500014,DAL1,0001,101,2026-05-23,7,5000001733
IM000001734,M500014,DAL1,0001,101,2026-06-01,20,5000001734
IM000001735,M500079,PHX1,0001,101,2026-05-14,214,5000001735
IM000001736,M500189,AUS1,0001,101,2026-05-10,11,5000001736
IM000001737,M500189,AUS1,0001,101,2026-03-18,109,5000001737
IM000001738,M500223,PHX1,0001,101,2026-04-09,132,5000001738
IM000001739,M500223,PHX1,0001,101,2026-04-20,126,5000001739
IM000001740,M500223,PHX1,0001,101,2026-04-11,75,5000001740
IM000001741,M500300,DAL1,0001,101,2026-04-16,20,5000001741
IM000001742,M500300,DAL1,0001,101,2026-05-25,178,5000001742
IM000001743,M500089,KCH1,0001,101,2026-06-21,18,5000001743
IM000001744,M500089,KCH1,0001,101,2026-06-23,211,5000001744
IM000001745,M500089,KCH1,0001,101,2026-05-12,322,5000001745
IM000001746,M500132,DAL1,0001,101,2026-05-18,1000,5000001746
IM000001747,M500118,AUS1,0001,101,2026-06-05,1,5000001747
IM000001748,M500118,AUS1,0001,101,2026-06-11,15,5000001748
IM000001749,M500214,DAL1,0001,101,2026-06-22,100,5000001749
IM000001750,M500276,MTY1,0001,101,2026-08-08,181,5000001750
IM000001751,M500276,MTY1,0001,101,2026-08-15,134,5000001751
IM000001752,M500276,MTY1,0001,101,2026-08-11,241,5000001752
IM000001753,M500089,KCH1,0001,101,2026-07-21,3,5000001753
IM000001754,M500089,KCH1,0001,101,2026-07-25,3,5000001754
IM000001755,M500043,KCH1,0001,101,2026-03-20,12,5000001755
IM000001756,M500043,KCH1,0001,101,2026-04-08,10,5000001756
IM000001757,M500265,DAL1,0001,101,2026-05-11,20,5000001757
IM000001758,M500113,PHX1,0001,101,2026-03-03,163,5000001758
IM000001759,M500113,PHX1,0001,101,2026-02-26,108,5000001759
IM000001760,M500113,PHX1,0001,101,2026-03-04,171,5000001760
IM000001761,M500195,PHX1,0001,101,2026-03-29,31,5000001761
IM000001762,M500195,PHX1,0001,101,2026-03-31,32,5000001762
IM000001763,M500147,AUS1,0001,101,2026-04-26,27,5000001763
IM000001764,M500147,AUS1,0001,101,2026-04-23,3,5000001764
IM000001765,M500147,AUS1,0001,101,2026-05-28,52,5000001765
IM000001766,M500014,KCH1,0001,101,2026-04-11,2,5000001766
IM000001767,M500014,KCH1,0001,101,2026-04-17,37,5000001767
IM000001768,M500295,DAL1,0001,101,2026-03-28,418,5000001768
IM000001769,M500295,DAL1,0001,101,2026-04-09,642,5000001769
IM000001770,M500208,PHX1,0001,101,2026-05-05,150,5000001770
IM000001771,M500209,PHX1,0001,101,2026-04-28,2,5000001771
IM000001772,M500209,PHX1,0001,101,2026-05-15,8,5000001772
IM000001773,M500089,DAL1,0001,101,2026-03-13,80,5000001773
IM000001774,M500209,PHX1,0001,101,2026-05-26,1155,5000001774
IM000001775,M500209,PHX1,0001,101,2026-05-25,2561,5000001775
IM000001776,M500028,PHX1,0001,101,2026-03-11,822,5000001776
IM000001777,M500028,PHX1,0001,101,2026-05-19,1068,5000001777
IM000001778,M500218,PHX1,0001,101,2026-05-27,463,5000001778
IM000001779,M500127,PHX1,0001,101,2026-06-02,80,5000001779
IM000001780,M500150,KCH1,0001,101,2026-04-02,7,5000001780
IM000001781,M500054,KCH1,0001,101,2026-04-24,36,5000001781
IM000001782,M500054,KCH1,0001,101,2026-04-25,63,5000001782
IM000001783,M500112,AUS1,0001,101,2026-04-25,20,5000001783
IM000001784,M500235,MTY1,0001,101,2026-05-26,50,5000001784
IM000001785,M500235,MTY1,0001,101,2026-04-30,3,5000001785
IM000001786,M500235,MTY1,0001,101,2026-05-04,24,5000001786
IM000001787,M500220,KCH1,0001,101,2026-04-07,19,5000001787
IM000001788,M500177,PHX1,0001,101,2026-05-08,29,5000001788
IM000001789,M500177,PHX1,0001,101,2026-05-19,15,5000001789
IM000001790,M500177,PHX1,0001,101,2026-05-12,20,5000001790
IM000001791,M500131,KCH1,0001,101,2026-05-27,1,5000001791
IM000001792,M500131,KCH1,0001,101,2026-06-04,20,5000001792
IM000001793,M500131,KCH1,0001,101,2026-06-13,15,5000001793
IM000001794,M500131,KCH1,0001,101,2026-05-20,70,5000001794
IM000001795,M500215,PHX1,0001,101,2026-05-24,168,5000001795
IM000001796,M500215,PHX1,0001,101,2026-05-19,270,5000001796
IM000001797,M500215,PHX1,0001,101,2026-05-26,378,5000001797
IM000001798,M500217,KCH1,0001,101,2026-04-26,14,5000001798
IM000001799,M500217,KCH1,0001,101,2026-05-22,30,5000001799
IM000001800,M500060,KCH1,0001,101,2026-06-16,37,5000001800
IM000001801,M500060,KCH1,0001,101,2026-05-01,7,5000001801
IM000001802,M500060,KCH1,0001,101,2026-05-25,32,5000001802
IM000001803,M500208,DAL1,0001,101,2026-05-08,7,5000001803
IM000001804,M500208,DAL1,0001,101,2026-05-04,52,5000001804
IM000001805,M500112,DAL1,0001,101,2026-05-25,1000,5000001805
IM000001806,M500040,DAL1,0001,101,2026-04-03,2,5000001806
IM000001807,M500040,DAL1,0001,101,2026-04-03,3,5000001807
IM000001808,M500040,DAL1,0001,101,2026-04-20,24,5000001808
IM000001809,M500265,PHX1,0001,101,2026-05-19,37,5000001809
IM000001810,M500042,AUS1,0001,101,2026-04-10,7,5000001810
IM000001811,M500042,AUS1,0001,101,2026-04-16,1,5000001811
IM000001812,M500042,AUS1,0001,101,2026-05-28,3,5000001812
IM000001813,M500028,DAL1,0001,101,2026-06-03,33,5000001813
IM000001814,M500112,DAL1,0001,101,2026-03-26,20,5000001814
IM000001815,M500112,DAL1,0001,101,2026-03-31,3,5000001815
IM000001816,M500112,DAL1,0001,101,2026-04-03,13,5000001816
IM000001817,M500039,AUS1,0001,101,2026-05-25,149,5000001817
IM000001818,M500039,AUS1,0001,101,2026-05-16,84,5000001818
IM000001819,M500178,KCH1,0001,101,2026-07-17,190,5000001819
IM000001820,M500178,KCH1,0001,101,2026-05-20,476,5000001820
IM000001821,M500178,KCH1,0001,101,2026-05-03,355,5000001821
IM000001822,M500276,AUS1,0001,101,2026-07-18,6,5000001822
IM000001823,M500130,PHX1,0001,101,2026-06-06,38,5000001823
IM000001824,M500130,PHX1,0001,101,2026-05-21,13,5000001824
IM000001825,M500130,PHX1,0001,101,2026-05-23,49,5000001825
IM000001826,M500265,PHX1,0001,101,2026-08-08,201,5000001826
IM000001827,M500247,PHX1,0001,101,2026-07-29,142,5000001827
IM000001828,M500247,PHX1,0001,101,2026-08-10,1824,5000001828
IM000001829,M500227,MTY1,0001,101,2026-04-27,3,5000001829
IM000001830,M500227,MTY1,0001,101,2026-05-08,27,5000001830
IM000001831,M500197,MTY1,0001,101,2026-05-26,961,5000001831
IM000001832,M500197,MTY1,0001,101,2026-05-29,841,5000001832
IM000001833,M500009,MTY1,0001,101,2026-04-21,62,5000001833
IM000001834,M500009,MTY1,0001,101,2026-04-21,48,5000001834
IM000001835,M500015,DAL1,0001,101,2026-06-02,19,5000001835
IM000001836,M500015,DAL1,0001,101,2026-06-18,33,5000001836
IM000001837,M500015,DAL1,0001,101,2026-05-25,71,5000001837
IM000001838,M500080,AUS1,0001,101,2026-08-17,1,5000001838
IM000001839,M500080,AUS1,0001,101,2026-08-19,39,5000001839
IM000001840,M500011,PHX1,0001,101,2026-05-17,125,5000001840
IM000001841,M500011,PHX1,0001,101,2026-07-11,161,5000001841
IM000001842,M500113,PHX1,0001,101,2026-05-27,8,5000001842
IM000001843,M500113,PHX1,0001,101,2026-05-29,213,5000001843
IM000001844,M500113,PHX1,0001,101,2026-05-01,263,5000001844
IM000001845,M500149,AUS1,0001,101,2026-05-16,155,5000001845
IM000001846,M500149,AUS1,0001,101,2026-05-09,36,5000001846
IM000001847,M500149,AUS1,0001,101,2026-05-28,198,5000001847
IM000001848,M500073,AUS1,0001,101,2026-05-17,200,5000001848
IM000001849,M500295,MTY1,0001,101,2026-05-07,329,5000001849
IM000001850,M500123,PHX1,0001,101,2026-05-09,1218,5000001850
IM000001851,M500100,AUS1,0001,101,2026-03-21,26,5000001851
IM000001852,M500100,AUS1,0001,101,2026-03-20,9,5000001852
IM000001853,M500100,AUS1,0001,101,2026-03-22,65,5000001853
IM000001854,M500102,DAL1,0001,101,2026-03-26,5,5000001854
IM000001855,M500102,DAL1,0001,101,2026-03-28,4,5000001855
IM000001856,M500049,DAL1,0001,101,2026-03-28,48,5000001856
IM000001857,M500049,DAL1,0001,101,2026-03-22,508,5000001857
IM000001858,M500244,KCH1,0001,101,2026-05-28,10,5000001858
IM000001859,M500244,KCH1,0001,101,2026-05-25,6,5000001859
IM000001860,M500244,KCH1,0001,101,2026-03-14,28,5000001860
IM000001861,M500001,PHX1,0001,101,2026-05-10,29,5000001861
IM000001862,M500001,PHX1,0001,101,2026-05-18,121,5000001862
IM000001863,M500187,DAL1,0001,101,2026-04-12,122,5000001863
IM000001864,M500187,DAL1,0001,101,2026-05-13,784,5000001864
IM000001865,M500187,DAL1,0001,101,2026-04-11,1035,5000001865
IM000001866,M500270,KCH1,0001,101,2026-03-02,2250,5000001866
IM000001867,M500247,PHX1,0001,101,2026-03-09,324,5000001867
IM000001868,M500247,PHX1,0001,101,2026-05-28,965,5000001868
IM000001869,M500247,PHX1,0001,101,2026-03-25,1358,5000001869
IM000001870,M500066,PHX1,0001,101,2026-05-24,46,5000001870
IM000001871,M500066,PHX1,0001,101,2026-05-27,121,5000001871
IM000001872,M500158,PHX1,0001,101,2026-05-27,1,5000001872
IM000001873,M500158,PHX1,0001,101,2026-03-14,3,5000001873
IM000001874,M500158,PHX1,0001,101,2026-03-10,42,5000001874
IM000001875,M500079,AUS1,0001,101,2026-06-04,20,5000001875
IM000001876,M500092,PHX1,0001,101,2026-05-27,20,5000001876
IM000001877,M500118,PHX1,0001,101,2026-04-08,44,5000001877
IM000001878,M500118,PHX1,0001,101,2026-04-24,1210,5000001878
IM000001879,M500121,KCH1,0001,101,2026-05-03,23,5000001879
IM000001880,M500121,KCH1,0001,101,2026-05-25,45,5000001880
IM000001881,M500121,KCH1,0001,101,2026-05-11,177,5000001881
IM000001882,M500177,AUS1,0001,101,2026-05-26,8,5000001882
IM000001883,M500177,AUS1,0001,101,2026-05-27,72,5000001883
IM000001884,M500251,AUS1,0001,101,2026-05-25,90,5000001884
IM000001885,M500251,AUS1,0001,101,2026-05-25,384,5000001885
IM000001886,M500209,DAL1,0001,101,2026-05-21,77,5000001886
IM000001887,M500209,DAL1,0001,101,2026-06-03,323,5000001887
IM000001888,M500165,MTY1,0001,101,2026-05-01,291,5000001888
IM000001889,M500058,KCH1,0001,101,2026-05-10,44,5000001889
IM000001890,M500058,KCH1,0001,101,2026-05-05,1788,5000001890
IM000001891,M500190,KCH1,0001,101,2026-05-07,977,5000001891
IM000001892,M500037,AUS1,0001,101,2026-05-15,1,5000001892
IM000001893,M500037,AUS1,0001,101,2026-05-02,13,5000001893
IM000001894,M500004,KCH1,0001,101,2026-05-11,559,5000001894
IM000001895,M500093,DAL1,0001,101,2026-05-23,210,5000001895
IM000001896,M500093,DAL1,0001,101,2026-05-13,174,5000001896
IM000001897,M500217,PHX1,0001,101,2026-04-27,91,5000001897
IM000001898,M500004,KCH1,0001,101,2026-05-18,853,5000001898
IM000001899,M500004,KCH1,0001,101,2026-05-23,937,5000001899
IM000001900,M500004,KCH1,0001,101,2026-05-18,1113,5000001900
IM000001901,M500005,AUS1,0001,101,2026-05-27,250,5000001901
IM000001902,M500148,DAL1,0001,101,2026-04-08,118,5000001902
IM000001903,M500148,DAL1,0001,101,2026-04-16,252,5000001903
IM000001904,M500148,DAL1,0001,101,2026-05-27,373,5000001904
IM000001905,M500289,AUS1,0001,101,2026-05-04,791,5000001905
IM000001906,M500011,MTY1,0001,101,2026-05-27,187,5000001906
IM000001907,M500011,MTY1,0001,101,2026-06-05,107,5000001907
IM000001908,M500214,DAL1,0001,101,2026-05-26,200,5000001908
IM000001909,M500130,PHX1,0001,101,2026-04-18,2,5000001909
IM000001910,M500130,PHX1,0001,101,2026-05-26,36,5000001910
IM000001911,M500280,KCH1,0001,101,2026-04-27,12,5000001911
IM000001912,M500280,KCH1,0001,101,2026-05-11,16,5000001912
IM000001913,M500218,PHX1,0001,101,2026-05-11,23,5000001913
IM000001914,M500221,KCH1,0001,101,2026-05-25,147,5000001914
IM000001915,M500221,KCH1,0001,101,2026-06-03,417,5000001915
IM000001916,M500221,KCH1,0001,101,2026-05-05,417,5000001916
IM000001917,M500116,KCH1,0001,101,2026-05-06,598,5000001917
IM000001918,M500136,KCH1,0001,101,2026-07-16,450,5000001918
IM000001919,M500136,KCH1,0001,101,2026-08-01,873,5000001919
IM000001920,M500264,DAL1,0001,101,2026-07-22,289,5000001920
IM000001921,M500264,DAL1,0001,101,2026-05-26,568,5000001921
IM000001922,M500264,DAL1,0001,101,2026-07-31,643,5000001922
IM000001923,M500210,MTY1,0001,101,2026-05-16,125,5000001923
IM000001924,M500210,MTY1,0001,101,2026-05-24,28,5000001924
IM000001925,M500210,MTY1,0001,101,2026-05-28,117,5000001925
IM000001926,M500090,PHX1,0001,101,2026-06-01,23,5000001926
IM000001927,M500090,PHX1,0001,101,2026-05-31,11,5000001927
IM000001928,M500251,AUS1,0001,101,2026-06-07,6,5000001928
IM000001929,M500251,AUS1,0001,101,2026-06-08,6,5000001929
IM000001930,M500251,AUS1,0001,101,2026-06-17,7,5000001930
IM000001931,M500145,MTY1,0001,101,2026-05-23,576,5000001931
IM000001932,M500145,MTY1,0001,101,2026-05-23,1092,5000001932
IM000001933,M500265,MTY1,0001,101,2026-07-21,10,5000001933
IM000001934,M500265,MTY1,0001,101,2026-08-01,36,5000001934
IM000001935,M500208,DAL1,0001,101,2026-07-28,3000,5000001935
IM000001936,M500196,DAL1,0001,101,2026-04-05,140,5000001936
IM000001937,M500196,DAL1,0001,101,2026-04-07,860,5000001937
IM000001938,M500184,MTY1,0001,101,2026-05-05,5,5000001938
IM000001939,M500296,AUS1,0001,101,2026-05-10,476,5000001939
IM000001940,M500257,MTY1,0001,101,2026-03-12,640,5000001940
IM000001941,M500257,MTY1,0001,101,2026-03-10,620,5000001941
IM000001942,M500257,MTY1,0001,101,2026-03-04,1827,5000001942
IM000001943,M500299,PHX1,0001,101,2026-04-11,86,5000001943
IM000001944,M500299,PHX1,0001,101,2026-04-05,1850,5000001944
IM000001945,M500293,MTY1,0001,101,2026-05-17,41,5000001945
IM000001946,M500293,MTY1,0001,101,2026-05-03,4,5000001946
IM000001947,M500293,MTY1,0001,101,2026-05-27,19,5000001947
IM000001948,M500223,KCH1,0001,101,2026-05-03,21,5000001948
IM000001949,M500223,KCH1,0001,101,2026-05-08,21,5000001949
IM000001950,M500223,KCH1,0001,101,2026-04-29,29,5000001950
IM000001951,M500008,KCH1,0001,101,2026-05-25,52,5000001951
IM000001952,M500008,KCH1,0001,101,2026-05-13,117,5000001952
IM000001953,M500204,PHX1,0001,101,2026-03-02,206,5000001953
IM000001954,M500204,PHX1,0001,101,2026-03-05,219,5000001954
IM000001955,M500219,DAL1,0001,101,2026-05-27,30,5000001955
IM000001956,M500219,DAL1,0001,101,2026-03-03,36,5000001956
IM000001957,M500127,PHX1,0001,101,2026-05-25,344,5000001957
IM000001958,M500127,PHX1,0001,101,2026-05-29,615,5000001958
IM000001959,M500121,DAL1,0001,101,2026-05-28,54,5000001959
IM000001960,M500233,KCH1,0001,101,2026-05-23,43,5000001960
IM000001961,M500057,PHX1,0001,101,2026-06-04,615,5000001961
IM000001962,M500095,KCH1,0001,101,2026-04-06,331,5000001962
IM000001963,M500046,DAL1,0001,101,2026-04-26,8,5000001963
IM000001964,M500046,DAL1,0001,101,2026-05-26,158,5000001964
IM000001965,M500066,KCH1,0001,101,2026-04-28,15,5000001965
IM000001966,M500209,AUS1,0001,101,2026-05-08,64,5000001966
IM000001967,M500202,KCH1,0001,101,2026-03-25,45,5000001967
IM000001968,M500202,KCH1,0001,101,2026-04-10,14,5000001968
IM000001969,M500202,KCH1,0001,101,2026-05-31,23,5000001969
IM000001970,M500045,MTY1,0001,101,2026-03-17,54,5000001970
IM000001971,M500291,PHX1,0001,101,2026-03-12,19,5000001971
IM000001972,M500291,PHX1,0001,101,2026-03-20,218,5000001972
IM000001973,M500116,PHX1,0001,101,2026-02-16,1188,5000001973
IM000001974,M500071,PHX1,0001,101,2026-05-25,26,5000001974
IM000001975,M500071,PHX1,0001,101,2026-04-28,240,5000001975
IM000001976,M500071,PHX1,0001,101,2026-04-28,1603,5000001976
IM000001977,M500131,MTY1,0001,101,2026-04-19,511,5000001977
IM000001978,M500131,MTY1,0001,101,2026-05-03,1338,5000001978
IM000001979,M500204,PHX1,0001,101,2026-04-21,742,5000001979
IM000001980,M500041,DAL1,0001,101,2026-04-13,633,5000001980
IM000001981,M500008,KCH1,0001,101,2026-02-15,165,5000001981
IM000001982,M500008,KCH1,0001,101,2026-03-07,518,5000001982
IM000001983,M500008,KCH1,0001,101,2026-02-28,1732,5000001983
IM000001984,M500281,PHX1,0001,101,2026-05-22,5,5000001984
IM000001985,M500038,PHX1,0001,101,2026-05-23,22,5000001985
IM000001986,M500038,PHX1,0001,101,2026-05-13,78,5000001986
IM000001987,M500149,AUS1,0001,101,2026-05-16,24,5000001987
IM000001988,M500030,PHX1,0001,101,2026-05-17,23,5000001988
IM000001989,M500083,KCH1,0001,101,2026-05-12,50,5000001989
IM000001990,M500083,KCH1,0001,101,2026-05-24,162,5000001990
